label_id,structure_id,target_name,target_value,target_units,split,doi,ann_prediction_probability,ann_predicted_target_value,latent_space_entropy,source_note
ABAVIJ:1,ABAVIJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b404485a,0.94328225,1,0.001704998,doi=10.1039/b404485a; partition=train; ann_probability=0.94328225
CAVTAW:142,CAVTAW_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2dt11992g,0.93148065,1,0.001738756,doi=10.1039/c2dt11992g; partition=train; ann_probability=0.93148065
CAWDOU02:143,CAWDOU02_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic0505504,0.12372404,0,0.001702048,doi=10.1021/ic0505504; partition=train; ann_probability=0.12372404
CAZNEY:144,CAZNEY_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2cc35399g,0.8700011,1,0.001729882,doi=10.1039/c2cc35399g; partition=train; ann_probability=0.8700011
CAZNUO:145,CAZNUO_charged,solvent_removal_stability_binary,1,binary,train,10.1039/c2cc35399g,0.9144258,1,0.001724126,doi=10.1039/c2cc35399g; partition=train; ann_probability=0.9144258
CEJZAU:146,CEJZAU_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2cc36003a,0.9319036,1,0.001746079,doi=10.1039/c2cc36003a; partition=train; ann_probability=0.9319036
CEKHIL:147,CEKHIL_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c2ce26109j,0.93105227,1,0.001709134,doi=10.1039/c2ce26109j; partition=train; ann_probability=0.93105227
CELZIE:148,CELZIE_SL,solvent_removal_stability_binary,1,binary,train,10.1021/cm3025445,0.9329555,1,0.001746574,doi=10.1021/cm3025445; partition=train; ann_probability=0.9329555
CETHEQ:149,CETHEQ_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CE00070B,0.117559046,0,0.001738566,doi=10.1039/C3CE00070B; partition=train; ann_probability=0.117559046
CEYPUT:150,CEYPUT_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3NJ00236E,0.91494,1,0.001713773,doi=10.1039/C3NJ00236E; partition=train; ann_probability=0.91494
CEZFIY:151,CEZFIY_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c3dt00083d,0.91348934,1,0.001709024,doi=10.1039/c3dt00083d; partition=train; ann_probability=0.91348934
CIMTEZ:152,CIMTEZ_charged,solvent_removal_stability_binary,1,binary,train,10.1021/ic400598x,0.89007413,1,0.001751222,doi=10.1021/ic400598x; partition=train; ann_probability=0.89007413
CISMEY:153,CISMEY_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41764F,0.9209186,1,0.001713374,doi=10.1039/C3CE41764F; partition=train; ann_probability=0.9209186
CISMIC:154,CISMIC_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C3CE41764F,0.9289988,1,0.00172005,doi=10.1039/C3CE41764F; partition=train; ann_probability=0.9289988
CIYZUG:155,CIYZUG_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg070506u,0.9272951,1,0.001737825,doi=10.1021/cg070506u; partition=train; ann_probability=0.9272951
CIZTIP:156,CIZTIP_clean,solvent_removal_stability_binary,0,binary,train,10.1039/b718872b,0.115177065,0,0.002727699,doi=10.1039/b718872b; partition=train; ann_probability=0.115177065
CODFEH:157,CODFEH_clean,solvent_removal_stability_binary,0,binary,train,10.1039/b717297d,0.10062438,0,0.001729892,doi=10.1039/b717297d; partition=train; ann_probability=0.10062438
CODSOF:158,CODSOF_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C4CE00093E,0.103005975,0,0.001732212,doi=10.1039/C4CE00093E; partition=train; ann_probability=0.103005975
COGNAO:159,COGNAO_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b802809e,0.9245994,1,0.001715145,doi=10.1039/b802809e; partition=train; ann_probability=0.9245994
COKRUR:160,COKRUR_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c3ce41090k,0.92214525,1,0.001730039,doi=10.1039/c3ce41090k; partition=train; ann_probability=0.92214525
COMGUH:161,COMGUH_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg8003257,0.9233178,1,0.001713229,doi=10.1021/cg8003257; partition=train; ann_probability=0.9233178
COQTEJ:162,COQTEJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4SC03224A,0.9214793,1,0.001726184,doi=10.1039/C4SC03224A; partition=train; ann_probability=0.9214793
COSMII:163,COSMII_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C4CE01326C,0.12033492,0,0.00174239,doi=10.1039/C4CE01326C; partition=train; ann_probability=0.12033492
COWXOC:164,COWXOC_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg8008859,0.09629369,0,0.00172931,doi=10.1021/cg8008859; partition=train; ann_probability=0.09629369
COXXIX:165,COXXIX_clean,solvent_removal_stability_binary,1,binary,train,10.1007/s11224-008-9383-y,0.92720497,1,0.001685737,doi=10.1007/s11224-008-9383-y; partition=train; ann_probability=0.92720497
CUCSAU:166,CUCSAU_clean,solvent_removal_stability_binary,0,binary,train,10.1039/a909754f,0.09706423,0,0.001755913,doi=10.1039/a909754f; partition=train; ann_probability=0.09706423
CUFFAL:167,CUFFAL_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ja906302t,0.92722166,1,0.001719687,doi=10.1021/ja906302t; partition=train; ann_probability=0.92722166
CUFFEP:168,CUFFEP_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ja906302t,0.9264983,1,0.001722898,doi=10.1021/ja906302t; partition=train; ann_probability=0.9264983
CUGVUX:169,CUGVUX_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01446H,0.12971061,0,0.001721733,doi=10.1039/C5DT01446H; partition=train; ann_probability=0.12971061
CUIMDZ01:170,CUIMDZ01_clean_h,solvent_removal_stability_binary,0,binary,train,10.1021/ic010384+,0.11771348,0,0.001724408,doi=10.1021/ic010384+; partition=train; ann_probability=0.11771348
CUKVUA:171,CUKVUA_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg900788h,0.1478681,0,0.001717857,doi=10.1021/cg900788h; partition=train; ann_probability=0.1478681
CUKXAJ:172,CUKXAJ_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.inorgchem.5b00180,0.13045853,0,0.001710719,doi=10.1021/acs.inorgchem.5b00180; partition=train; ann_probability=0.13045853
CUKXUC:173,CUKXUC_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg900518s,0.9435878,1,0.001702961,doi=10.1021/cg900518s; partition=train; ann_probability=0.9435878
CUKYAJ:174,CUKYAJ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg900518s,0.9224782,1,0.001720336,doi=10.1021/cg900518s; partition=train; ann_probability=0.9224782
CUMJEB:175,CUMJEB_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C5CE00939A,0.9337642,1,0.001737376,doi=10.1039/C5CE00939A; partition=train; ann_probability=0.9337642
CUNQUZ:176,CUNQUZ_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01613D,0.10984531,0,0.00173648,doi=10.1039/C5DT01613D; partition=train; ann_probability=0.10984531
CUWNIT:177,CUWNIT_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.inorgchem.5b01850,0.92592895,1,0.001726614,doi=10.1021/acs.inorgchem.5b01850; partition=train; ann_probability=0.92592895
CUYRUK:178,CUYRUK_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg100020t,0.92524326,1,0.001687594,doi=10.1021/cg100020t; partition=train; ann_probability=0.92524326
CUYVOI:179,CUYVOI_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg100032n,0.92815256,1,0.001696034,doi=10.1021/cg100032n; partition=train; ann_probability=0.92815256
DADLEC:180,DADLEC_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01524,0.9084066,1,0.001730584,doi=10.1021/acs.cgd.6b01524; partition=train; ann_probability=0.9084066
DADLIG:181,DADLIG_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01524,0.8891363,1,0.001734378,doi=10.1021/acs.cgd.6b01524; partition=train; ann_probability=0.8891363
DADLOM:182,DADLOM_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01524,0.9090438,1,0.001744184,doi=10.1021/acs.cgd.6b01524; partition=train; ann_probability=0.9090438
DADNII:183,DADNII_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01576,0.93044627,1,0.001699852,doi=10.1021/acs.cgd.6b01576; partition=train; ann_probability=0.93044627
DADNOO:184,DADNOO_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01576,0.93265986,1,0.001699836,doi=10.1021/acs.cgd.6b01576; partition=train; ann_probability=0.93265986
DADNUU:185,DADNUU_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01576,0.9306011,1,0.001699824,doi=10.1021/acs.cgd.6b01576; partition=train; ann_probability=0.9306011
DADPEG:186,DADPEG_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01576,0.9336213,1,0.001700946,doi=10.1021/acs.cgd.6b01576; partition=train; ann_probability=0.9336213
DAFJOM:187,DAFJOM_clean,solvent_removal_stability_binary,1,binary,train,10.1038/ncomms13645,0.92669606,1,0.001730508,doi=10.1038/ncomms13645; partition=train; ann_probability=0.92669606
DAFYAN:188,DAFYAN_clean,solvent_removal_stability_binary,1,binary,train,10.1038/ncomms13645,0.9293046,1,0.001719148,doi=10.1038/ncomms13645; partition=train; ann_probability=0.9293046
DAFYER:189,DAFYER_clean,solvent_removal_stability_binary,1,binary,train,10.1038/ncomms13645,0.9290459,1,0.001732619,doi=10.1038/ncomms13645; partition=train; ann_probability=0.9290459
DAFYOB:190,DAFYOB_clean,solvent_removal_stability_binary,1,binary,train,10.1038/ncomms13645,0.9364848,1,0.001718763,doi=10.1038/ncomms13645; partition=train; ann_probability=0.9364848
DALSAN:191,DALSAN_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.inorgchem.6b01769,0.11964366,0,0.00171278,doi=10.1021/acs.inorgchem.6b01769; partition=train; ann_probability=0.11964366
DALSER:192,DALSER_clean,solvent_removal_stability_binary,0,binary,train,10.1021/acs.inorgchem.6b01769,0.09511003,0,0.001707461,doi=10.1021/acs.inorgchem.6b01769; partition=train; ann_probability=0.09511003
DALSUH:193,DALSUH_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.inorgchem.6b01899,0.928388,1,0.001689411,doi=10.1021/acs.inorgchem.6b01899; partition=train; ann_probability=0.928388
DALTAO:194,DALTAO_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.inorgchem.6b01899,0.926191,1,0.001690197,doi=10.1021/acs.inorgchem.6b01899; partition=train; ann_probability=0.926191
DANROC:195,DANROC_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C6CE02351G,0.11785594,0,0.001729745,doi=10.1039/C6CE02351G; partition=train; ann_probability=0.11785594
DAWBOU:196,DAWBOU_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg201447c,0.9353925,1,0.001725958,doi=10.1021/cg201447c; partition=train; ann_probability=0.9353925
DAWCAH:197,DAWCAH_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg201447c,0.94154704,1,0.001716855,doi=10.1021/cg201447c; partition=train; ann_probability=0.94154704
DAWCOV:198,DAWCOV_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg201552g,0.14737779,0,0.001733909,doi=10.1021/cg201552g; partition=train; ann_probability=0.14737779
DAWDAI:199,DAWDAI_clean,solvent_removal_stability_binary,0,binary,train,10.1021/cg201552g,0.10046521,0,0.001717954,doi=10.1021/cg201552g; partition=train; ann_probability=0.10046521
DEJCEB:200,DEJCEB_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg060087l,0.9241533,1,0.001706294,doi=10.1021/cg060087l; partition=train; ann_probability=0.9241533
DEZKAW:201,DEZKAW_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C3CE40565F,0.08280218,0,0.001749988,doi=10.1039/C3CE40565F; partition=train; ann_probability=0.08280218
DILXED:202,DILXED_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg400644k,0.92076194,1,0.001732375,doi=10.1021/cg400644k; partition=train; ann_probability=0.92076194
DIMJUG:203,DIMJUG_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg4009587,0.9375477,1,0.001683008,doi=10.1021/cg4009587; partition=train; ann_probability=0.9375477
DIMKIV:204,DIMKIV_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg4009587,0.9374603,1,0.001684887,doi=10.1021/cg4009587; partition=train; ann_probability=0.9374603
DIRPIF:205,DIRPIF_clean,solvent_removal_stability_binary,0,binary,train,10.1002/chem.201303086,0.11665228,0,0.001733248,doi=10.1002/chem.201303086; partition=train; ann_probability=0.11665228
DIVQAB:206,DIVQAB_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic701412q,0.090087116,0,0.001741767,doi=10.1021/ic701412q; partition=train; ann_probability=0.090087116
DIXKOL:207,DIXKOL_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b715808d,0.91368604,1,0.001721704,doi=10.1039/b715808d; partition=train; ann_probability=0.91368604
DOKBUC:208,DOKBUC_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT01953A,0.9257673,1,0.001728931,doi=10.1039/C4DT01953A; partition=train; ann_probability=0.9257673
DOKDEN:209,DOKDEN_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b806616g,0.93390286,1,0.001722867,doi=10.1039/b806616g; partition=train; ann_probability=0.93390286
DOLRAZ:210,DOLRAZ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4CC05991C,0.9374727,1,0.00171623,doi=10.1039/C4CC05991C; partition=train; ann_probability=0.9374727
DOMDAL:211,DOMDAL_clean,solvent_removal_stability_binary,0,binary,train,10.1039/b802196a,0.09220874,0,0.001756459,doi=10.1039/b802196a; partition=train; ann_probability=0.09220874
DONKIC:212,DONKIC_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4CE01581A,0.93299997,1,0.001719072,doi=10.1039/C4CE01581A; partition=train; ann_probability=0.93299997
DONKOI:213,DONKOI_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4CE01581A,0.9371208,1,0.001719461,doi=10.1039/C4CE01581A; partition=train; ann_probability=0.9371208
DONXUB:214,DONXUB_clean,solvent_removal_stability_binary,0,binary,train,10.1002/ejic.201402552,0.10073671,0,0.001745273,doi=10.1002/ejic.201402552; partition=train; ann_probability=0.10073671
DOQRUY:215,DOQRUY_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4DT02042A,0.90055466,1,0.001732412,doi=10.1039/C4DT02042A; partition=train; ann_probability=0.90055466
DOYHUW:216,DOYHUW_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg501828u,0.9105902,1,0.001701683,doi=10.1021/cg501828u; partition=train; ann_probability=0.9105902
DOZCEC:217,DOZCEC_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic502116k,0.91786313,1,0.001745256,doi=10.1021/ic502116k; partition=train; ann_probability=0.91786313
DUDKEU:218,DUDKEU_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic502488c,0.94543695,1,0.001719097,doi=10.1021/ic502488c; partition=train; ann_probability=0.94543695
DUDKUK:219,DUDKUK_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic502488c,0.9394338,1,0.001706395,doi=10.1021/ic502488c; partition=train; ann_probability=0.9394338
DUFZOU:220,DUFZOU_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b821496d,0.92841876,1,0.001685968,doi=10.1039/b821496d; partition=train; ann_probability=0.92841876
DUGBAJ:221,DUGBAJ_clean,solvent_removal_stability_binary,1,binary,train,10.1039/b821496d,0.9269501,1,0.001687526,doi=10.1039/b821496d; partition=train; ann_probability=0.9269501
DUHXIP:222,DUHXIP_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C5CE00862J,0.9219613,1,0.00169499,doi=10.1039/C5CE00862J; partition=train; ann_probability=0.9219613
DUJRAD:223,DUJRAD_clean,solvent_removal_stability_binary,1,binary,train,10.1002/zaac.201500028,0.93327296,1,0.001721383,doi=10.1002/zaac.201500028; partition=train; ann_probability=0.93327296
DUKYOZ:224,DUKYOZ_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.5b00083,0.9243402,1,0.001740877,doi=10.1021/acs.cgd.5b00083; partition=train; ann_probability=0.9243402
DUNJON:225,DUNJON_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01560J,0.1357437,0,0.001771058,doi=10.1039/C5DT01560J; partition=train; ann_probability=0.1357437
DUNXUH01:226,DUNXUH01_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01560J,0.1466622,0,0.001718571,doi=10.1039/C5DT01560J; partition=train; ann_probability=0.1466622
DUNXUH04:227,DUNXUH04_clean,solvent_removal_stability_binary,0,binary,train,10.1039/C5DT01560J,0.10594857,0,0.001723922,doi=10.1039/C5DT01560J; partition=train; ann_probability=0.10594857
DUPJAB:228,DUPJAB_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.5b00473,0.9454904,1,0.001723542,doi=10.1021/acs.cgd.5b00473; partition=train; ann_probability=0.9454904
DUQSEO:229,DUQSEO_clean,solvent_removal_stability_binary,0,binary,train,10.1039/b919243c,0.09858915,0,0.001721502,doi=10.1039/b919243c; partition=train; ann_probability=0.09858915
DUTKAG:230,DUTKAG_clean,solvent_removal_stability_binary,1,binary,train,10.1002/ejic.201500981,0.9303837,1,0.001715967,doi=10.1002/ejic.201500981; partition=train; ann_probability=0.9303837
EBAVIP:231,EBAVIP_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01352,0.9305868,1,0.001689302,doi=10.1021/acs.cgd.6b01352; partition=train; ann_probability=0.9305868
EBAVOV:232,EBAVOV_clean,solvent_removal_stability_binary,1,binary,train,10.1021/acs.cgd.6b01352,0.9446645,1,0.001690113,doi=10.1021/acs.cgd.6b01352; partition=train; ann_probability=0.9446645
ECAHEX:233,ECAHEX_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c1cc14115e,0.9269842,1,0.001716867,doi=10.1039/c1cc14115e; partition=train; ann_probability=0.9269842
ECAHOH:234,ECAHOH_clean,solvent_removal_stability_binary,1,binary,train,10.1039/c1cc14115e,0.926407,1,0.001716836,doi=10.1039/c1cc14115e; partition=train; ann_probability=0.926407
ECIYEU:235,ECIYEU_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ic010292k,0.113364875,0,0.027743126,doi=10.1021/ic010292k; partition=train; ann_probability=0.113364875
ECOGEI:236,ECOGEI_clean,solvent_removal_stability_binary,0,binary,train,10.1021/ja0116324,0.12198159,0,0.001714775,doi=10.1021/ja0116324; partition=train; ann_probability=0.12198159
ECOLEP:237,ECOLEP_clean,solvent_removal_stability_binary,1,binary,train,10.1021/cg2002223,0.9397452,1,0.001737141,doi=10.1021/cg2002223; partition=train; ann_probability=0.9397452
EDADET:238,EDADET_clean,solvent_removal_stability_binary,1,binary,train,10.1021/ic051707v,0.9104563,1,0.001709932,doi=10.1021/ic051707v; partition=train; ann_probability=0.9104563
EDAPIK:239,EDAPIK_clean_h,solvent_removal_stability_binary,1,binary,train,10.1021/ja306401j,0.9370078,1,0.001725666,doi=10.1021/ja306401j; partition=train; ann_probability=0.9370078
EGUNAX:240,EGUNAX_clean,solvent_removal_stability_binary,1,binary,train,10.1039/C4CE00375F,0.94439316,1,0.001729038,doi=10.1039/C4CE00375F; partition=train; ann_probability=0.94439316
EHAFEA:241,EHAFEA_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.09884551,0,0.001629537,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.09884551
EHAFIE:242,EHAFIE_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.08639848,0,0.001629478,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.08639848
EHAFOK:243,EHAFOK_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.09101963,0,0.001629602,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.09101963
EHAFUQ:244,EHAFUQ_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.08913657,0,0.001629291,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.08913657
EHAGEB:245,EHAGEB_clean,solvent_removal_stability_binary,0,binary,train,10.1002/cplu.201402121,0.0872131,0,0.001628754,doi=10.1002/cplu.201402121; partition=train; ann_probability=0.0872131
