structure_id,label_id,join_key,notes
EDAPIK_clean_h,EDAPIK:239,EDAPIK_clean_h,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EGUNAX_clean,EGUNAX:240,EGUNAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAFEA_clean,EHAFEA:241,EHAFEA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAFIE_clean,EHAFIE:242,EHAFIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAFOK_clean,EHAFOK:243,EHAFOK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAFUQ_clean,EHAFUQ:244,EHAFUQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAGEB_clean,EHAGEB:245,EHAGEB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAGOL_clean,EHAGOL:246,EHAGOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EHAGUR_clean,EHAGUR:247,EHAGUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EJONOH_clean,EJONOH:248,EJONOH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EKOPEA_clean,EKOPEA:249,EKOPEA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EKOPIE_clean,EKOPIE:250,EKOPIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EKOPUQ_clean,EKOPUQ:251,EKOPUQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ELUJAY_clean,ELUJAY:252,ELUJAY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EMIFOW_clean,EMIFOW:253,EMIFOW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EMIGEN_charged,EMIGEN:254,EMIGEN_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EMIGOX_clean,EMIGOX:255,EMIGOX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EMIGUD_charged,EMIGUD:256,EMIGUD_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENESOH_clean,ENESOH:257,ENESOH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENESUN_clean,ENESUN:258,ENESUN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENIHUG_clean,ENIHUG:259,ENIHUG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENISOK_clean,ENISOK:260,ENISOK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENISUQ_clean,ENISUQ:261,ENISUQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENITAX_clean,ENITAX:262,ENITAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENITEB_clean,ENITEB:263,ENITEB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ENITIF_clean,ENITIF:264,ENITIF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EQETAX_clean,EQETAX:265,EQETAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EQOXIT_clean,EQOXIT:266,EQOXIT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ERAHOV_clean,ERAHOV:267,ERAHOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EREFEN01_SL,EREFEN01:268,EREFEN01_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ERIWAF_clean,ERIWAF:269,ERIWAF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ERUNOW_clean,ERUNOW:270,ERUNOW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ESEDIQ_clean,ESEDIQ:271,ESEDIQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETAXUT_clean,ETAXUT:272,ETAXUT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETECIR_clean,ETECIR:273,ETECIR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETEJOD_clean,ETEJOD:274,ETEJOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETEKAQ_clean,ETEKAQ:275,ETEKAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETEKEU_clean,ETEKEU:276,ETEKEU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ETIXEM_clean,ETIXEM:277,ETIXEM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EVUDAA_clean,EVUDAA:278,EVUDAA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EVUNEP_clean,EVUNEP:279,EVUNEP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EVURAP_clean,EVURAP:280,EVURAP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EWETUW_clean,EWETUW:281,EWETUW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EWILON_clean,EWILON:282,EWILON_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EXEMUR_clean,EXEMUR:283,EXEMUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EXEQAA_clean,EXEQAA:284,EXEQAA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EXEQII_SL,EXEQII:285,EXEQII_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EZABAJ_clean,EZABAJ:286,EZABAJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EZABEN_clean,EZABEN:287,EZABEN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
EZOBUR_clean,EZOBUR:288,EZOBUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAFCEW_clean,FAFCEW:289,FAFCEW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAGMAE_clean,FAGMAE:290,FAGMAE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAGMOS_clean,FAGMOS:291,FAGMOS_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAJZOI_clean,FAJZOI:292,FAJZOI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FALQEQ_clean,FALQEQ:293,FALQEQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FALQIU_clean,FALQIU:294,FALQIU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FALQOA_clean,FALQOA:295,FALQOA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FARFUA_clean,FARFUA:296,FARFUA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAVFUG_clean,FAVFUG:297,FAVFUG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAWCEN_SL,FAWCEN:298,FAWCEN_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FAWCEN03_SL,FAWCEN03:299,FAWCEN03_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FECWOB01_clean,FECWOB01:300,FECWOB01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FECXES_clean,FECXES:301,FECXES_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FECYUJ_clean,FECYUJ:302,FECYUJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FEHCIG_manual,FEHCIG:303,FEHCIG_manual,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FERVEF_clean,FERVEF:304,FERVEF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FERVIJ_clean,FERVIJ:305,FERVIJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FERVOP_clean,FERVOP:306,FERVOP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FERVUV_clean,FERVUV:307,FERVUV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FEWQOP_clean,FEWQOP:308,FEWQOP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FEZCOD_charged,FEZCOD:309,FEZCOD_charged,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIBHIJ_clean,FIBHIJ:310,FIBHIJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIDRIV_clean,FIDRIV:311,FIDRIV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIFPOA_clean,FIFPOA:312,FIFPOA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIJDIM12_clean,FIJDIM12:313,FIJDIM12_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIPKUM_clean,FIPKUM:314,FIPKUM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIRNAX_clean,FIRNAX:315,FIRNAX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIRNAX01_clean,FIRNAX01:316,FIRNAX01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIRNOL_clean,FIRNOL:317,FIRNOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIRNUR_clean,FIRNUR:318,FIRNUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIRPAZ_clean,FIRPAZ:319,FIRPAZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIVQIL_clean,FIVQIL:320,FIVQIL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIVYUF_clean,FIVYUF:321,FIVYUF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIXVUE_clean,FIXVUE:322,FIXVUE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FIZPOV_clean,FIZPOV:323,FIZPOV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FOJLOH_clean,FOJLOH:324,FOJLOH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FORKUU_clean,FORKUU:325,FORKUU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FOTNIN_clean,FOTNIN:326,FOTNIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FOVPUD_clean,FOVPUD:327,FOVPUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FOXHUX_clean,FOXHUX:328,FOXHUX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FOXPUE_clean,FOXPUE:329,FOXPUE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUNFOL_clean,FUNFOL:330,FUNFOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUNGAY_clean,FUNGAY:331,FUNGAY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUNLAD_clean,FUNLAD:332,FUNLAD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUSQUH_clean,FUSQUH:333,FUSQUH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUTTIZ_clean,FUTTIZ:334,FUTTIZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
FUWFOU_clean,FUWFOU:335,FUWFOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GADDOH_clean,GADDOH:336,GADDOH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GADFAV_clean,GADFAV:337,GADFAV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GADHIF_clean,GADHIF:338,GADHIF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GADNUX_clean,GADNUX:339,GADNUX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAFBEX_clean,GAFBEX:340,GAFBEX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAGQAI_clean,GAGQAI:341,GAGQAI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAGTEQ_clean,GAGTEQ:342,GAGTEQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAHWIX_clean,GAHWIX:343,GAHWIX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAJZAU_clean,GAJZAU:344,GAJZAU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAJZEY_clean,GAJZEY:345,GAJZEY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAJZUO_clean,GAJZUO:346,GAJZUO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GALCAZ_clean,GALCAZ:347,GALCAZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAMTAQ_clean,GAMTAQ:348,GAMTAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAMTOE_clean,GAMTOE:349,GAMTOE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAMTUK_clean,GAMTUK:350,GAMTUK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GARLAP_clean,GARLAP:351,GARLAP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GARLET_clean,GARLET:352,GARLET_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GARLIX_clean,GARLIX:353,GARLIX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GARLUJ_clean,GARLUJ:354,GARLUJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GASSUR_clean,GASSUR:355,GASSUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAVYAG_clean,GAVYAG:356,GAVYAG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAXVUY_clean,GAXVUY:357,GAXVUY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GAXWEJ_clean,GAXWEJ:358,GAXWEJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GELVEZ01_clean,GELVEZ01:359,GELVEZ01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GELVEZ02_clean,GELVEZ02:360,GELVEZ02_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GELVID01_clean,GELVID01:361,GELVID01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GESNOI_clean,GESNOI:362,GESNOI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIKMOD_clean,GIKMOD:363,GIKMOD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQXEK_clean,GIQXEK:364,GIQXEK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQXIO_clean,GIQXIO:365,GIQXIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQXOU_clean,GIQXOU:366,GIQXOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQXUA_clean,GIQXUA:367,GIQXUA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQYEL_clean,GIQYEL:368,GIQYEL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIQYUB_clean,GIQYUB:369,GIQYUB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIRYUD_clean,GIRYUD:370,GIRYUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GISMAY_clean,GISMAY:371,GISMAY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GISNED_clean,GISNED:372,GISNED_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GITTOT_manual,GITTOT:373,GITTOT_manual,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GITTOT01_manual,GITTOT01:374,GITTOT01_manual,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GITTUZ_clean,GITTUZ:375,GITTUZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GITVEL_clean,GITVEL:376,GITVEL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GIZVER_clean,GIZVER:377,GIZVER_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOBXAY_clean,GOBXAY:378,GOBXAY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOQTIR_clean,GOQTIR:379,GOQTIR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOQXAN_clean,GOQXAN:380,GOQXAN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOSKEG_clean,GOSKEG:381,GOSKEG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOSRIP_clean,GOSRIP:382,GOSRIP_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOVHOQ_clean,GOVHOQ:383,GOVHOQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GOWHOR_clean,GOWHOR:384,GOWHOR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUCJAQ_clean,GUCJAQ:385,GUCJAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUFXEM_clean,GUFXEM:386,GUFXEM_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUJREK_clean,GUJREK:387,GUJREK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUNFAW01_neutral,GUNFAW01:388,GUNFAW01_neutral,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
GUPJEG01_clean,GUPJEG01:389,GUPJEG01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HADDOI_clean,HADDOI:390,HADDOI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HADXIW_clean,HADXIW:391,HADXIW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAFVUH_SL,HAFVUH:392,HAFVUH_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAHCUR_clean,HAHCUR:393,HAHCUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAHPOW_clean,HAHPOW:394,HAHPOW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJDII_clean,HAJDII:395,HAJDII_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJLOU_clean,HAJLOU:396,HAJLOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJLUA_clean,HAJLUA:397,HAJLUA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJMAH_clean,HAJMAH:398,HAJMAH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJMEL_clean,HAJMEL:399,HAJMEL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAJYEZ_clean,HAJYEZ:400,HAJYEZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKSEU_clean,HAKSEU:401,HAKSEU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKSOE_clean,HAKSOE:402,HAKSOE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKTOF_clean,HAKTOF:403,HAKTOF_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKVAT_clean,HAKVAT:404,HAKVAT_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAKWAU_clean,HAKWAU:405,HAKWAU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAQJIV_clean,HAQJIV:406,HAQJIV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HAQRID_clean,HAQRID:407,HAQRID_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HARNAR_clean,HARNAR:408,HARNAR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HASMIZ_clean,HASMIZ:409,HASMIZ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEBKEG_clean,HEBKEG:410,HEBKEG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEFDON_clean,HEFDON:411,HEFDON_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEGNAJ_clean,HEGNAJ:412,HEGNAJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEGNEN_clean,HEGNEN:413,HEGNEN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEGNUD_clean,HEGNUD:414,HEGNUD_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEGPAL_clean,HEGPAL:415,HEGPAL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEKTAU_clean,HEKTAU:416,HEKTAU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HEWFUL_ion_b,HEWFUL:417,HEWFUL_ion_b,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIFGIO_SL,HIFGIO:418,HIFGIO_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIGRIA_clean,HIGRIA:419,HIGRIA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIHFUB_clean,HIHFUB:420,HIHFUB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIHGAI_clean,HIHGAI:421,HIHGAI_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIHGEM_manual,HIHGEM:422,HIHGEM_manual,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HISGIB_clean,HISGIB:423,HISGIB_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HISJAW_clean,HISJAW:424,HISJAW_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HISJIE_clean,HISJIE:425,HISJIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HISSIN_clean,HISSIN:426,HISSIN_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIYGIH_clean,HIYGIH:427,HIYGIH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HIZQEN01_clean,HIZQEN01:428,HIZQEN01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOKLIE_clean,HOKLIE:429,HOKLIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOLQIK_clean,HOLQIK:430,HOLQIK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOQMIL04_clean,HOQMIL04:431,HOQMIL04_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOXGEH_clean,HOXGEH:432,HOXGEH_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOXSAQ_clean,HOXSAQ:433,HOXSAQ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOZDIL_clean,HOZDIL:434,HOZDIL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HOZTOG_clean,HOZTOG:435,HOZTOG_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUMWIX_clean,HUMWIX:436,HUMWIX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUNFON_clean,HUNFON:437,HUNFON_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HURGUX01_clean,HURGUX01:438,HURGUX01_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUSQES_clean,HUSQES:439,HUSQES_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUTTIA_clean,HUTTIA:440,HUTTIA_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUYXUV_clean,HUYXUV:441,HUYXUV_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUZKUJ_clean,HUZKUJ:442,HUZKUJ_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUZLIY_clean,HUZLIY:443,HUZLIY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUZSOL_clean,HUZSOL:444,HUZSOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUZSUR_clean,HUZSUR:445,HUZSUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
HUZXUX_clean,HUZXUX:446,HUZXUX_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IBOTAU_clean,IBOTAU:447,IBOTAU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IBOZIK_clean,IBOZIK:448,IBOZIK_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ICAQIO_clean,ICAQIO:449,ICAQIO_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ICAQOU_clean,ICAQOU:450,ICAQOU_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ICEGED_clean,ICEGED:451,ICEGED_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
ICIZOL_clean,ICIZOL:452,ICIZOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IDAGOL_clean,IDAGOL:453,IDAGOL_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IDAGUR_clean,IDAGUR:454,IDAGUR_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IDORIE_clean,IDORIE:455,IDORIE_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IFAQUC_clean,IFAQUC:456,IFAQUC_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IFENOY_clean,IFENOY:457,IFENOY_clean,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IFENOY01_SL,IFENOY01:458,IFENOY01_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
IFENOY02_SL,IFENOY02:459,IFENOY02_SL,Direct join via CoRE_name from MOFSimplify full_SSD_data.csv
